pub_date,text,sentiment,sentiment_score
2017-11-05 18:37:12+00:00,"Google and others, fighting for a small pool of researchers, are looking for automated ways to deal with a shortage of artificial intelligence experts. SAN FRANCISCO — They are a dream of researchers but perhaps a nightmare for highly skilled computer programmers: artificially intelligent machines that can build other artificially intelligent machines. Google and others, fighting for a small pool of researchers, are looking for automated ways to deal with a shortage of artificial intelligence experts. {'main': 'Building A.I. That Can Build A.I.', 'kicker': None, 'content_kicker': None, 'print_headline': 'This A.I. Can Build A.I. Itself', 'name': None, 'seo': None, 'sub': None}",neutral,0.53495026
2017-11-13 10:00:25+00:00,"The new wave of artificial intelligence will reduce jobs, but will also improve your health and products like your smartphone. After the Russian hacking of the 2016 election, many people worry that technology has gone too far. And yet it continues to evolve rapidly. The new wave of artificial intelligence will reduce jobs, but will also improve your health and products like your smartphone. {'main': 'Five Technologies That Will Rock Your World', 'kicker': None, 'content_kicker': None, 'print_headline': 'Technologies That Will Rock Your World', 'name': None, 'seo': None, 'sub': None}",positive,0.5785453
2017-11-14 10:45:21+00:00,"Algorithms are shaping our lives. Where’s academia when it comes to helping us make sense of this? These days, big data, artificial intelligence and the tech platforms that put them to work have huge influence and power. Algorithms choose the information we see when we go online, the jobs we get, the colleges to which we’re admitted and the credit cards and insurance we are issued. It goes without saying that when computers are making decisions, a lot can go wrong. Algorithms are shaping our lives. Where’s academia when it comes to helping us make sense of this? {'main': 'The Ivory Tower Can’t Keep Ignoring Tech', 'kicker': 'Op-Ed Contributor', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",negative,0.5028514
2017-11-19 20:09:38+00:00,"Huawei Technologies wants to banish from consumers’ minds the idea that Chinese brands can produce only cheap knockoffs. SHENZHEN, China — The phone takes dazzling photos and sports advanced artificial intelligence. Its display stretches gloriously from edge to edge. And at nearly $1,000, it pushes into eye-watering territory on price. Huawei Technologies wants to banish from consumers’ minds the idea that Chinese brands can produce only cheap knockoffs. {'main': 'Chinese Phone Maker Bets Big With a Premium Price', 'kicker': None, 'content_kicker': None, 'print_headline': '$1,000 Phone From Huawei Stalks Apple', 'name': None, 'seo': None, 'sub': None}",neutral,0.51184076
2017-11-21 10:00:02+00:00,"As machine learning becomes more powerful, the field’s researchers increasingly find themselves unable to account for what their algorithms know — or how they know it. In September, Michal Kosinski published a study that he feared might end his career. The Economist broke the news first, giving it a self-consciously anodyne title: “Advances in A.I. Are Used to Spot Signs of Sexuality.” But the headlines quickly grew more alarmed. By the next day, the Human Rights Campaign and Glaad, formerly known as the Gay and Lesbian Alliance Against Defamation, had labeled Kosinski’s work “dangerous” and “junk science.” (They claimed it had not been peer reviewed, though it had.) In the next week, the tech-news site The Verge had run an article that, while carefully reported, was nonetheless topped with a scorching headline: “The Invention of A.I. ‘Gaydar’ Could Be the Start of Something Much Worse.” As machine learning becomes more powerful, the field’s researchers increasingly find themselves unable to account for what their algorithms know — or how they know it. {'main': 'Can A.I. Be Taught to Explain Itself?', 'kicker': 'Feature', 'content_kicker': None, 'print_headline': 'Can A.I. Be Taught to Explain Itself?', 'name': None, 'seo': None, 'sub': None}",negative,0.62618554
2017-11-30 00:06:28+00:00,"The internet retailer used an annual conference to show how machine learning will spur growth at Amazon Web Services, its most profitable business. SEATTLE — The holidays are a time when there are constant reminders of how much Amazon dominates online shopping — the boxes stacking up on front porches, for example. The internet retailer used an annual conference to show how machine learning will spur growth at Amazon Web Services, its most profitable business. {'main': 'Amazon Trumpets Its Cloud Lead With N.F.L. and Other Deals', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amazon Uses Conference To Spotlight Cloud Service', 'name': None, 'seo': None, 'sub': None}",positive,0.7281706
2017-11-30 19:04:46+00:00,"Three new reports suggest that artificial intelligence can probably do less right now than you think. But by one estimation, up to a third of American workers will have to switch jobs by 2030 largely because of it. There are basically three big questions about artificial intelligence and its impact on the economy: What can it do? Where is it headed? And how fast will it spread? Three new reports suggest that artificial intelligence can probably do less right now than you think. But by one estimation, up to a third of American workers will have to switch jobs by 2030 largely because of it. {'main': 'A.I. Will Transform the Economy. But How Much, and How Soon?', 'kicker': None, 'content_kicker': None, 'print_headline': 'A.I. Today May Underwhelm, but Before Long It May Overtake Expectations', 'name': None, 'seo': None, 'sub': None}",negative,0.49799722
2017-12-05 18:29:15+00:00,"The technologies for tracking citizens, and their wide acceptance in China, were on display at the World Internet Conference. WUZHEN, China — An artificial intelligence company touted a robot that could help doctors with diagnoses. A start-up displayed a drone designed to carry a single passenger 60 miles per hour. The technologies for tracking citizens, and their wide acceptance in China, were on display at the World Internet Conference. {'main': 'Inside China’s Big Tech Conference, New Ways to Track Citizens', 'kicker': None, 'content_kicker': None, 'print_headline': 'On Display in China, New Ways to Track Public ', 'name': None, 'seo': None, 'sub': None}",neutral,0.68689996
2017-12-08 16:04:06+00:00,"Scientists leveraged machine learning techniques to sift through recordings of dolphin clicks, which could help with monitoring the health of the sea mammals. Keeping track of dolphins is a slippery, patchy process. First, you must procure time on a ship or aircraft, which is expensive. After that, what you see depends on uncontrollable factors like weather, ocean conditions and whether the creatures happen to be hanging out at the sea’s surface. Scientists leveraged machine learning techniques to sift through recordings of dolphin clicks, which could help with monitoring the health of the sea mammals. {'main': 'Tracking Dolphins With Algorithms You Might Find on Facebook', 'kicker': 'Trilobites', 'content_kicker': None, 'print_headline': 'Trackers: Sounding Out Dolphins With Some Click Bait', 'name': None, 'seo': None, 'sub': None}",neutral,0.65972066
2017-12-11 10:00:03+00:00,"Artificial intelligence may make half of today’s jobs obsolete in 20 years. What careers will be left when our children grow up? Like a lot of children, my sons, Toby, 7, and Anton, 4, are obsessed with robots. In the children’s books they devour at bedtime, happy, helpful robots pop up more often than even dragons or dinosaurs. The other day I asked Toby why children like robots so much. Artificial intelligence may make half of today’s jobs obsolete in 20 years. What careers will be left when our children grow up? {'main': 'Will Robots Take Our Children’s Jobs?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Robot-Proofing Your Child’s Future', 'name': None, 'seo': None, 'sub': None}",negative,0.46166784
2017-12-13 11:46:20+00:00,"The move also nods to the country’s growing strengths in artificial intelligence, and is the latest A.I. effort set up by a Western tech company in the country. HONG KONG — Google pulled some of its core businesses out of China seven years ago, after concluding that government controls and surveillance ran counter to its commitment to a free and open internet. The move also nods to the country’s growing strengths in artificial intelligence, and is the latest A.I. effort set up by a Western tech company in the country. {'main': 'Google, Looking to Tiptoe Back Into China, Announces A.I. Center', 'kicker': None, 'content_kicker': None, 'print_headline': 'Google Announces Plan for A.I. Center in China', 'name': None, 'seo': None, 'sub': None}",neutral,0.63397706
2017-12-13 15:37:10+00:00,"Cade Metz, a technology reporter for The Times, assesses the pitfalls of A.I. and the possibilities that Skynet will rule us. How do New York Times journalists use technology in their jobs and in their personal lives? Cade Metz, a technology reporter for The Times based in San Francisco, discussed the tech he is using. Cade Metz, a technology reporter for The Times, assesses the pitfalls of A.I. and the possibilities that Skynet will rule us. {'main': 'Busting the Myths About A.I. Invading Our Lives', 'kicker': 'Tech We’re Using', 'content_kicker': None, 'print_headline': 'Busting the Myths About Artificial Intelligence', 'name': None, 'seo': None, 'sub': None}",neutral,0.68553644
2017-12-14 22:53:45+00:00,"A Google neural network analyzed data collected by NASA and helped astronomers detect another planet around a star some 2,500 light years away. With eight planets whirling around its sun, our solar system has held the galactic title for having the most known planets of any star system in the Milky Way. A Google neural network analyzed data collected by NASA and helped astronomers detect another planet around a star some 2,500 light years away. {'main': 'An 8th Planet Is Found Orbiting a Distant Star, With A.I.’s Help', 'kicker': 'Trilobites', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.6136778
2017-12-19 17:04:59+00:00,"In an industry relying heavily on workers from overseas, the administration’s efforts to limit visas have companies looking to relocate north. A Flatiron district artificial intelligence start-up was recently looking to expand, adding new engineers who happened to know a niche computer language. In an industry relying heavily on workers from overseas, the administration’s efforts to limit visas have companies looking to relocate north. {'main': 'As Trump Tightens Legal Immigration, Canada Woos Tech Firms', 'kicker': None, 'content_kicker': None, 'print_headline': 'As U.S. Tightens Visas for Tech, Canada Opens for Business', 'name': None, 'seo': None, 'sub': None}",neutral,0.6391439
2017-12-20 10:30:19+00:00,"A way to combat the capricious and biased nature of human decisions. In courtrooms across the country, judges turn to computer algorithms when deciding whether defendants awaiting trial must pay bail or can be released without payment. The increasing use of such algorithms has prompted warnings about the dangers of artificial intelligence. But research shows that algorithms are powerful tools for combating the capricious and biased nature of human decisions.  A way to combat the capricious and biased nature of human decisions. {'main': 'Even Imperfect Algorithms Can Improve the Criminal Justice System', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.54627603
2017-12-31 22:40:26+00:00,"Artificial intelligence is making it possible for Street Views to be mined for insights about the economy, politics and human behavior — just as text mining has done for years. What vehicle is most strongly associated with Republican voting districts? Extended-cab pickup trucks. For Democratic districts? Sedans. Artificial intelligence is making it possible for Street Views to be mined for insights about the economy, politics and human behavior — just as text mining has done for years. {'main': 'How Do You Vote? 50 Million Google Images Give a Clue', 'kicker': None, 'content_kicker': None, 'print_headline': 'How Do You Vote? Google Street View Calls It', 'name': None, 'seo': None, 'sub': None}",neutral,0.6481837
2018-01-01 23:22:19+00:00,"Conventional wisdom says artificial intelligence will eliminate jobs. But it can also improve education and employment. When it comes to artificial intelligence and jobs, the prognostications are grim. The conventional wisdom is that A.I. might soon put millions of people out of work — that it stands poised to do to clerical and white collar workers over the next two decades what mechanization did to factory workers over the past two. And that is to say nothing of the truckers and taxi drivers who will find themselves unemployed or underemployed as self-driving cars take over our roads. Conventional wisdom says artificial intelligence will eliminate jobs. But it can also improve education and employment. {'main': 'A.I. and Big Data Could Power a New War on Poverty', 'kicker': 'Op-Ed Contributor', 'content_kicker': None, 'print_headline': 'A.I.’s Poverty-Fighting Potential', 'name': None, 'seo': None, 'sub': None}",neutral,0.45618773
2018-01-02 16:29:03+00:00,"The authorities have told the popular service Toutiao to clean up salacious material, illustrating the balance required to meet China’s voracious demand. HONG KONG — One of the world’s most valuable start-ups got that way by using artificial intelligence to satisfy Chinese internet users’ voracious appetite for news and entertainment. Every day, its smartphone app feeds 120 million people personalized streams of buzzy news stories, videos of dogs frolicking in snow, GIFs of traffic mishaps and listicles such as “The World’s Ugliest Celebrities.” The authorities have told the popular service Toutiao to clean up salacious material, illustrating the balance required to meet China’s voracious demand. {'main': 'A Saucy App Knows China’s Taste in News. The Censors Are Worried.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Chinese App  Not as Saucy  After Censors  Have a Say', 'name': None, 'seo': None, 'sub': None}",neutral,0.57036686
2018-01-02 23:44:12+00:00,"Researchers in Finland have developed artificial intelligence that can generate images of celebrity look-alikes — and another system that tests how believable they are. Researchers in Finland have developed artificial intelligence that can generate images of celebrity look-alikes — and another system that tests how believable they are. Researchers in Finland have developed artificial intelligence that can generate images of celebrity look-alikes — and another system that tests how believable they are. {'main': 'How an A.I. ‘Cat-and-Mouse Game’ Generates Believable Fake Photos', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.6144192
2018-01-03 22:30:46+00:00,"The stars of next week’s giant electronics show won’t be flashy gadgets. Instead, the focus will be on artificial intelligence and its impact on homes, cities and cars. Imagine this: When you leave the house, your air conditioner and lights turn off automatically. Then when a motion sensor detects a person in the house, like your house cleaner, it sends an alert to your phone. When you arrive home, a camera recognizes who you are and the door automatically unlocks. The stars of next week’s giant electronics show won’t be flashy gadgets. Instead, the focus will be on artificial intelligence and its impact on homes, cities and cars. {'main': 'The Big Tech Trends to Follow at CES 2018', 'kicker': 'Tech Fix', 'content_kicker': None, 'print_headline': 'A.I. Will Take Center Stage at Major Tech Convention', 'name': None, 'seo': None, 'sub': None}",neutral,0.6054716
2018-01-04 23:57:19+00:00,"Sure, the technology poses risks. But the current approach to regulating it is a mistake. December was a big month for advocates of regulating artificial intelligence. First, a bipartisan group of senators and representatives introduced the Future of A.I. Act, the first federal bill solely focused on A.I. It would create an advisory committee to make recommendations about A.I. — on topics including the technology’s effect on the American work force and strategies to protect the privacy rights of those it impacts. Then the New York City Council approved a first-of-its-kind bill that once signed into law will create a task force to examine its own use of automated decision systems, with the ultimate goal of making its use of algorithms fairer and more transparent. Sure, the technology poses risks. But the current approach to regulating it is a mistake. {'main': 'Leave A.I. Alone', 'kicker': 'Op-Ed Contributor', 'content_kicker': None, 'print_headline': 'Leave Artificial Intelligence Alone', 'name': None, 'seo': None, 'sub': None}",neutral,0.5592029
2018-01-11 10:45:22+00:00,"The areas of the country with the largest robot work forces gave the president an unanticipated advantage in the Electoral College. When you look across America to see where jobs and wages have been lost to robotics, machine learning, artificial intelligence and automation, it is the middle of the country that stands apart from the rest. The areas of the country with the largest robot work forces gave the president an unanticipated advantage in the Electoral College. {'main': 'Robots Can’t Vote, but They Helped Elect Trump', 'kicker': 'Contributing Op-Ed Writer', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.4754412
2018-01-11 14:44:59+00:00,"Thousands of electronics enthusiasts flooded the trade show to see the latest devices, but the darling of the event was the artificial intelligence software that helps these products run. On an initial walk-through, this year’s CES electronics trade show was reminiscent of years past. Thousands of tech and gadget enthusiasts flooded the Las Vegas Convention Center for the four-day event, which began on Tuesday, to see the newest electronics that are being introduced on the market. Thousands of electronics enthusiasts flooded the trade show to see the latest devices, but the darling of the event was the artificial intelligence software that helps these products run. {'main': 'CES 2018: What the Gadget Fest Looks Like in ‘the Year of A.I.’', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",positive,0.484605
2018-01-12 20:00:29+00:00,"Artificial intelligence programs increasingly help fund managers run their portfolios, but will they be good enough to replace them? Machines are starting to take the place of the people who flip burgers, drive across town and, lately, manage stock portfolios. Artificial intelligence programs increasingly help fund managers run their portfolios, but will they be good enough to replace them? {'main': 'A.I. Has Arrived in Investing. Humans Are Still Dominating.', 'kicker': None, 'content_kicker': None, 'print_headline': '‘I Can Execute That Transaction, Dave’', 'name': None, 'seo': None, 'sub': None}",neutral,0.63695157
2018-01-14 17:12:03+00:00,"Forty-five young companies are building processors just for artificial intelligence. At least five have raised more than $100 million from investors. SAN FRANCISCO — For years, tech industry financiers showed little interest in start-up companies that made computer chips. Forty-five young companies are building processors just for artificial intelligence. At least five have raised more than $100 million from investors. {'main': 'Big Bets on A.I. Open a New Frontier for Chip Start-Ups, Too', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bets on A.I. Open a New Chip Frontier', 'name': None, 'seo': None, 'sub': None}",neutral,0.5899687
2018-01-17 00:24:40+00:00,"The National Retail Federation expo resembles the electronics trade show CES, fixating on artificial intelligence, big data and automation. The retail industry is doubling down on digital to keep its unexpectedly strong holiday performance from becoming a fluke. The National Retail Federation expo resembles the electronics trade show CES, fixating on artificial intelligence, big data and automation. {'main': 'At Retail Trade Show, Technology Is the Star', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tech Is Star of Trade Show for Retailers', 'name': None, 'seo': None, 'sub': None}",positive,0.50411487
2018-01-17 14:00:26+00:00,"With a new cloud-computing service, businesses can build their own artificial intelligence algorithms, even if they have little experience with the technology. SAN FRANCISCO — Google has been using artificial intelligence to build other artificially intelligent systems for the last several months. With a new cloud-computing service, businesses can build their own artificial intelligence algorithms, even if they have little experience with the technology. {'main': 'Google Sells A.I. for Building A.I. (Novices Welcome)', 'kicker': None, 'content_kicker': None, 'print_headline': 'Google Selling A.I. Technology That Helps Others Create A.I.', 'name': None, 'seo': None, 'sub': None}",positive,0.60176015
2018-01-22 19:58:20+00:00,"Engineers train computers to recognize common patterns in mountains of data by exposing them to numerous variations of the same thing. After being “shown” thousands of photos of bank checks, for example, computers learn to recognize both printed and handwritten numbers, which allows us to deposit a check by taking a picture of it using a smartphone. This process is called machine learning, and it is fundamental to artificial intelligence, or A.I. While A.I. is often seen as mysterious and complicated, in fact the way we teach computers to learn has a lot in common with the way human beings learn. Many A.I. principles are modeled on science’s understanding of how the human brain processes and categorizes information. Engineers train computers to recognize common patterns in mountains of data by exposing them to numerous variations of the same thing. After being “shown” thousands of photos of bank checks, for example, computers learn to recognize both printed and handwritten numbers, which allows us to deposit a check by taking a picture of it using a smartphone. This process is called machine learning, and it is fundamental to artificial intelligence, or A.I. While A.I. is often seen as mysterious and complicated, in fact the way we teach computers to learn has a lot in common with the way human beings learn. Many A.I. principles are modeled on science’s understanding of how the human brain processes and categorizes information. Engineers train computers to recognize common patterns in mountains of data by exposing them to numerous variations of the same thing. After being “shown” thousands of photos of bank checks, for example, computers learn to recognize both printed a... {'main': 'VIDEO: Let’s Explain A.I. With the Help of This Dog', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.66633475
2018-01-25 10:45:24+00:00,"We actually understand this technology better than we understand human decision-making. Alongside the excitement and hype about our growing reliance on artificial intelligence, there’s fear about the way the technology works. A recent MIT Technology Review article titled “The Dark Secret at the Heart of AI” warned: “No one really knows how the most advanced algorithms do what they do. That could be a problem.” Thanks to this uncertainty and lack of accountability, a report by the AI Now Institute recommended that public agencies responsible for criminal justice, health care, welfare and education shouldn’t use such technology. We actually understand this technology better than we understand human decision-making. {'main': 'Artificial Intelligence’s ‘Black Box’ Is Nothing to Fear', 'kicker': 'Op-Ed Contributor', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",negative,0.49333313
2018-01-30 13:32:17+00:00,"Job-killing imports from China gave rise to the dynamics that led to President Trump’s election. Artificial intelligence could provide the next wave. Does President Trump represent the new normal in American politics? Job-killing imports from China gave rise to the dynamics that led to President Trump’s election. Artificial intelligence could provide the next wave. {'main': 'Is the Populist Revolt Over? Not if Robots Have Their Way', 'kicker': 'Economic Scene', 'content_kicker': None, 'print_headline': 'Is the Populist Revolt Over? Not if Robots Continue Their March', 'name': None, 'seo': None, 'sub': None}",neutral,0.54024976
2018-01-30 16:39:23+00:00,"Engineers train computers to recognize common patterns in mountains of data by exposing them to numerous variations of the same thing. After being “shown” thousands of photos of bank checks, for example, computers learn to recognize both printed and handwritten numbers, which allows us to deposit a check by taking a picture of it using a smartphone. This process is called machine learning, and it is fundamental to artificial intelligence, or A.I. While A.I. is often seen as mysterious and complicated, in fact the way we teach computers to learn has a lot in common with the way human beings learn. Many A.I. principles are modeled on science’s understanding of how the human brain processes and categorizes information. Engineers train computers to recognize common patterns in mountains of data by exposing them to numerous variations of the same thing. After being “shown” thousands of photos of bank checks, for example, computers learn to recognize both printed and handwritten numbers, which allows us to deposit a check by taking a picture of it using a smartphone. This process is called machine learning, and it is fundamental to artificial intelligence, or A.I. While A.I. is often seen as mysterious and complicated, in fact the way we teach computers to learn has a lot in common with the way human beings learn. Many A.I. principles are modeled on science’s understanding of how the human brain processes and categorizes information. Engineers train computers to recognize common patterns in mountains of data by exposing them to numerous variations of the same thing. After being “shown” thousands of photos of bank checks, for example, computers learn to recognize both printed a... {'main': 'VIDEO: Let’s Explain A.I. With the Help of This Dog', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.66633475
2018-01-31 23:22:49+00:00,"While the United States is focused on reining in costs, Chinese tech firms are looking to build the hospital of the future using artificial intelligence. BEIJING — Amazon and two other American titans are trying to shake up health care by experimenting with their own employees’ coverage. By Chinese standards, they’re behind the curve. While the United States is focused on reining in costs, Chinese tech firms are looking to build the hospital of the future using artificial intelligence. {'main': 'Amazon Wants to Disrupt Health Care in America. In China, Tech Giants Already Have.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Building the Hospital of the Future', 'name': None, 'seo': None, 'sub': None}",neutral,0.5484476
2018-02-12 14:00:26+00:00,"The internet giant developed the tensor processing units, or T.P.U.s, for its data centers. Now other companies can use them through its cloud-computing service. MOUNTAIN VIEW, Calif. — A few years ago, Google created a new kind of computer chip to help power its giant artificial intelligence systems. These chips were designed to handle the complex processes that some believe will be a key to the future of the computer industry. The internet giant developed the tensor processing units, or T.P.U.s, for its data centers. Now other companies can use them through its cloud-computing service. {'main': 'Google Makes Its Special A.I. Chips Available to Others', 'kicker': None, 'content_kicker': None, 'print_headline': 'Google Is Making Its Special A.I. Chips Available to Others via Cloud Computing', 'name': None, 'seo': None, 'sub': None}",neutral,0.4861439
2018-02-12 22:25:02+00:00,"Artificial intelligence is here, and its effects are being felt across how we work. The New York Times examines the impact at its New Work Summit on Feb. 12 and 13. In Phoenix, cars are self-navigating the streets. In many homes, people are barking commands at tiny machines, with the machines responding. On our smartphones, apps can now recognize faces in photos and translate from one language to another. Artificial intelligence is here, and its effects are being felt across how we work. The New York Times examines the impact at its New Work Summit on Feb. 12 and 13. {'main': 'How Artificial Intelligence Is Edging Its Way Into Our Lives', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.62724876
2018-02-12 23:33:35+00:00,"Last summer, China unveiled a plan to become the world’s leader in artificial intelligence, challenging the longtime role of the United States. SAN FRANCISCO — In July, China unveiled a plan to become the world leader in artificial intelligence and create an industry worth $150 billion to its economy by 2030. Last summer, China unveiled a plan to become the world’s leader in artificial intelligence, challenging the longtime role of the United States. {'main': 'As China Marches Forward on A.I., the White House Is Silent', 'kicker': None, 'content_kicker': None, 'print_headline': 'China’s Blitz to Dominate A.I.', 'name': None, 'seo': None, 'sub': None}",neutral,0.6324704
2018-02-14 15:33:17+00:00,"Leading innovators, investors and policymakers offered their visions for artificial intelligence at the New York Times's New Work Summit conference. Leading innovators, investors and policymakers offered their visions for artificial intelligence at the New York Times's New Work Summit conference. Leading innovators, investors and policymakers offered their visions for artificial intelligence at the New York Times's New Work Summit conference. {'main': 'The Future of A.I., in 3 Minutes', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.59483355
2018-02-20 16:34:44+00:00,"Machine-learning pioneer and Landing.ai Founder and C.E.O. Andrew Ng, speaking at The New York Times’s 2018 New Work Summit, discussed the widespread impact of artificial intelligence on the economy. Machine-learning pioneer and Landing.ai Founder and C.E.O. Andrew Ng, speaking at The New York Times’s 2018 New Work Summit, discussed the widespread impact of artificial intelligence on the economy. Machine-learning pioneer and Landing.ai Founder and C.E.O. Andrew Ng, speaking at The New York Times’s 2018 New Work Summit, discussed the widespread impact of artificial intelligence on the economy. {'main': '“The New Electricity”', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.7851568
2018-02-20 17:44:45+00:00,"LinkedIn C.E.O. Jeff Weiner, speaking at The New York Times’s 2018 New Work Summit, discussed the creation of new jobs thanks to artificial intelligence and other types of innovation. LinkedIn C.E.O. Jeff Weiner, speaking at The New York Times’s 2018 New Work Summit, discussed the creation of new jobs thanks to artificial intelligence and other types of innovation. LinkedIn C.E.O. Jeff Weiner, speaking at The New York Times’s 2018 New Work Summit, discussed the creation of new jobs thanks to artificial intelligence and other types of innovation. {'main': 'Jeff Weiner on Jobs of the Future', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",positive,0.5005297
2018-02-20 18:14:09+00:00,"Terah Lyons, Executive Director of the Partnership on Artificial Intelligence, speaking at The New York Times’s 2018 New Work Summit, described the lack of inclusion in the fields of A.I. and computer science and the reasons why it’s such an urgent issue for tech community to address. Terah Lyons, Executive Director of the Partnership on Artificial Intelligence, speaking at The New York Times’s 2018 New Work Summit, described the lack of inclusion in the fields of A.I. and computer science and the reasons why it’s such an urgent issue for tech community to address. Terah Lyons, Executive Director of the Partnership on Artificial Intelligence, speaking at The New York Times’s 2018 New Work Summit, described the lack of inclusion in the fields of A.I. and computer science and the reasons why it’s such an urgen... {'main': 'Terah Lyons on A.I.’s “Dismal” Diversity', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.50511247
2018-02-20 20:40:57+00:00,"Google Cloud A.I. and Machine Learning Chief Scientist Fei-Fei Li, speaking at The New York Times’s 2018 New Work Summit, called on developers to make humanity’s best interests central to the future of artificial intelligence. Google Cloud A.I. and Machine Learning Chief Scientist Fei-Fei Li, speaking at The New York Times’s 2018 New Work Summit, called on developers to make humanity’s best interests central to the future of artificial intelligence. Google Cloud A.I. and Machine Learning Chief Scientist Fei-Fei Li, speaking at The New York Times’s 2018 New Work Summit, called on developers to make humanity’s best interests central to the future of artificial intelligence. {'main': 'Li: Machine Values Are Human Values', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.6706063
2018-02-21 00:00:27+00:00,"The building blocks of artificial intelligence are becoming more affordable and easier to work with. A new report explains why that opens the door to additional risks. SAN FRANCISCO — A Silicon Valley start-up recently unveiled a drone that can set a course entirely on its own. A handy smartphone app allows the user to tell the airborne drone to follow someone. Once the drone starts tracking, its subject will find it remarkably hard to shake. The building blocks of artificial intelligence are becoming more affordable and easier to work with. A new report explains why that opens the door to additional risks. {'main': 'Good News: A.I. Is Getting Cheaper. That’s Also Bad News.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Good News: A.I. Is Cheaper. That’s Also Bad News.', 'name': None, 'seo': None, 'sub': None}",neutral,0.46442512
2018-02-26 17:36:52+00:00,"Speaking at The New York Times’s New Work Summit, Deputy U.S. Chief Technology Officer Michael Kratsios said the U.S. is still leading China in artificial intelligence, but needs to keep pushing ahead. Speaking at The New York Times’s New Work Summit, Deputy U.S. Chief Technology Officer Michael Kratsios said the U.S. is still leading China in artificial intelligence, but needs to keep pushing ahead. Speaking at The New York Times’s New Work Summit, Deputy U.S. Chief Technology Officer Michael Kratsios said the U.S. is still leading China in artificial intelligence, but needs to keep pushing ahead. {'main': ""Kratsios: Let's Not Rest on Our Laurels"", 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.666207
2018-02-28 18:00:14+00:00,"The Microsoft co-founder will give $125 million to his nonprofit research lab to help develop technology that adds common sense to artificial intelligence. SAN FRANCISCO — Microsoft’s co-founder Paul Allen said Wednesday that he was pumping an additional $125 million into his nonprofit computer research lab for an ambitious new effort to teach machines “common sense.” The Microsoft co-founder will give $125 million to his nonprofit research lab to help develop technology that adds common sense to artificial intelligence. {'main': 'Paul Allen Wants to Teach Machines Common Sense', 'kicker': None, 'content_kicker': None, 'print_headline': 'A.I.’s Greatest Challenge: Digitizing Common Sense', 'name': None, 'seo': None, 'sub': None}",positive,0.64404494
2018-02-28 20:22:32+00:00,"Facebook C.T.O. Mike Schroepfer, speaking at The New York Times’s New Work Summit, explained how artificial intelligence helps the social media giant tackle the constantly evolving threat of dangerous and offensive content. Facebook C.T.O. Mike Schroepfer, speaking at The New York Times’s New Work Summit, explained how artificial intelligence helps the social media giant tackle the constantly evolving threat of dangerous and offensive content. Facebook C.T.O. Mike Schroepfer, speaking at The New York Times’s New Work Summit, explained how artificial intelligence helps the social media giant tackle the constantly evolving threat of dangerous and offensive content. {'main': 'Facebook’s “Cat and Mouse Game”', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.5442993
